,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,label
19904,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1
19906,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1
19908,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1
19910,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1
19912,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1
19914,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1
19916,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1
19918,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1
19920,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1
19922,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1
19924,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1
19926,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1
19928,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1
19929,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1
19930,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1
19932,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1
19933,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1
19934,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1
19935,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1
19936,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1
19938,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1
19940,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1
19942,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1
19944,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1
19946,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1
19948,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1
19949,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1
19950,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1
19951,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1
19952,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1
19953,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1
19954,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1
19956,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1
19957,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1
19958,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1
19959,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1
19960,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1
19961,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1
19962,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1
19963,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1
19964,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
19965,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
19966,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
19967,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
20084,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1
20088,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1
20092,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1
20094,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1
20152,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1
20156,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1
20184,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1
20188,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1
20204,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1
20208,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1
20212,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1
20216,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1
20217,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1
20218,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1
20220,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1
20221,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1
20222,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1
20223,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1
20344,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1
20348,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1
20352,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
20368,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1
20376,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1
20380,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1
20408,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1
20412,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1
20440,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1
20444,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1
20460,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1
20464,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1
20468,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1
20472,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1
20474,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1
20476,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
20477,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
20478,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
20608,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
20624,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
20640,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
20643,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
20696,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1
20700,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1
20728,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1
20729,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1
20732,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1
20733,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1
20864,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
20865,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
20866,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
20867,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
20868,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1
20870,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1
20872,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1
20876,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1
20880,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1
20882,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1
20884,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1
20888,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1
20892,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1
20896,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1
20898,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1
20899,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1
20900,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1
20928,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1
20932,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1
20936,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1
20940,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1
20944,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1
20948,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1
20952,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1
20956,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1
20968,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1
20988,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1
21564,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1
21596,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1
21628,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1
21629,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1
21632,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1
21633,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1
21634,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1
21636,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1
21640,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1
21644,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1
21648,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1
21650,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1
21652,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1
21656,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1
21660,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1
21661,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1
21664,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1
21665,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1
21667,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1
21668,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1
21672,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
21676,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1
21680,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1
21684,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1
21685,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1
21688,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1
21689,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1
21692,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1
21693,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1
21704,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1
21708,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1
21712,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1
21716,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1
21720,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1
21722,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1
21724,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1
21725,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1
21726,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1
21727,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1
21732,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1
21736,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1
21740,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1
21741,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1
21744,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1
21748,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1
21749,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1
21752,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1
21753,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1
21754,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1
21755,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1
21756,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1
21757,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1
21758,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1
21759,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1
21760,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
21762,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
21764,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1
21768,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1
21772,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1
21776,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1
21780,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
21788,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1
21836,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
21852,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1
21884,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1
21888,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1
21889,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1
21890,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1
21891,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1
21892,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1
21893,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1
21894,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1
21895,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1
21896,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1
21897,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1
21898,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1
21900,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1
21901,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1
21902,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1
21904,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1
21905,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1
21906,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1
21907,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1
21908,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
21909,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
21910,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
21911,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
21912,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
21913,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
21914,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
21916,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1
21917,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1
21918,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1
21920,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1
21921,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1
21922,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1
21923,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1
21924,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
21925,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
21928,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
21932,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1
21936,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1
21937,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1
21940,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1
21941,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1
21944,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1
21948,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1
21949,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1
21952,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1
21954,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1
21956,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1
21958,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1
21960,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1
21962,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1
21964,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1
21965,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1
21966,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1
21968,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1
21970,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1
21972,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1
21974,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1
21976,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1
21978,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1
21980,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1
21981,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1
21982,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1
21984,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1
21988,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1
21992,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1
21996,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1
22000,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1
22004,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1
22008,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1
22012,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
22013,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
22014,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
22268,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1
22400,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1
22404,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1
22408,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1
22524,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
22652,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1
22656,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1
22672,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1
22688,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
22712,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1
22716,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1
22717,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1
22740,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1
22744,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1
22748,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1
22760,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1
22764,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1
22772,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1
22773,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1
22776,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1
22777,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1
22778,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1
22780,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1
22781,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1
22782,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1
22783,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1
22912,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1
22913,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1
22914,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1
22915,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1
22916,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1
22918,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1
22920,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1
22924,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1
22928,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1
22929,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1
22930,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1
22932,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
22934,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
22936,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1
22940,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1
22944,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1
22946,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1
22947,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1
22948,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1
22952,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1
22960,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1
22964,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1
22968,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1
22972,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1
22976,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1
22978,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1
22980,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1
22984,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1
22988,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1
22992,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1
22996,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1
23000,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1
23004,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1
23008,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1
23012,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1
23016,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1
23020,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1
23024,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1
23028,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1
23032,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1
23036,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1
23037,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1
23038,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1
23580,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1
23604,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1
23612,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1
23614,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1
23644,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1
23646,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1
23660,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1
23664,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1
23668,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1
23670,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1
23672,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1
23674,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1
23676,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1
23677,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1
23678,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1
23680,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1
23681,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1
23682,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1
23683,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1
23684,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1
23686,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1
23688,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1
23692,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1
23696,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1
23698,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1
23700,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1
23702,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1
23704,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1
23706,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1
23708,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1
23709,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1
23710,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1
23712,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1
23713,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1
23714,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1
23715,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1
23716,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1
23720,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1
23724,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1
23725,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1
23728,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1
23729,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1
23730,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1
23732,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1
23733,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1
23734,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1
23736,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1
23737,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1
23738,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1
23740,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1
23741,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1
23742,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1
23743,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1
23744,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1
23748,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1
